Preschool_Name,Comment,Sentiment,Word,Category
MindChamps PreSchool @ Punggol,"  Wanna say a Big Thank You to everyone in Mindchamps Punggol for putting up a world class musical production for this yr K2 graduation. It's a wonderful experience and good exposure for my girl for her graduation concert. Watching her performed confidently on the stage give us so much joy. It's a perfect ""finale"" for her life in preschool and looking forward to Pri phase.  My girl joined MC since N2 and she always enjoyed her school. Never I had a problem sending her to class. She has grown to be a confident and well-mannered Champ.  We wanna thank all the teachers, helper teachers, staffs who has poured their lives to make her Preschool journey a fruitful and joyous one.  Special mention to Yang Laoshi,  Mr Tze,  Ms Katherine,  Mr Jerome,  Mr Kelvin who make learning so fun and meaningful. Thanks to Ms Veron,  Chai Laoshi,  Ms Huiyi for taking care and creating a welcoming and positive environment in MC Punggol. All of you are the Mighty Champs too!!!  Thank You MindChamps!",0.5040652056277056,thank,Communication_Factors
MindChamps PreSchool @ Punggol,"  Very friendly, responsible and professional teaching staff! I trust both of my kids with the school. The location is accessible via shuttle bus, bus and LRT. It's by the sea so has nice views and outdoor play area too.",0.35750000000000004,bus,Facility_Factors
MindChamps PreSchool @ Punggol,"  Dear 曲老师,  Ms. Jodee,  Mr. Jerome,  Ms Katherine,  Mr Calvin and all the teachers at MindChamps Pre-school,  I would like to take a moment to express my heartfelt gratitude for your unwavering dedication and guidance in shaping my daughter Alyvia's educational journey. Your commitment to her growth and development has been truly remarkable, and I am incredibly thankful for the positive impact you've had on her life.  Your exceptional teaching skills, patience, and support have played a crucial role in Alyvia's daily progress. Every day,  I can witness her becoming a better person under your guidance, and it brings me immense joy to see her flourish academically and personally.  Thank you for being not just educators, but mentors and role models to Alyvia. Your hard work and genuine care have made a significant difference, and I am grateful beyond words for the positive environment you've created at MindChamps.  Happy Teacher's Day!!!! 🎉😃,",0.3474747474747475,guidance,Educational_Factors
MindChamps PreSchool @ Punggol,Fantastic event and very warm heartening to watch all the kids performing in their most natural ways :),0.45600000000000007,event,Facility_Factors
MindChamps PreSchool @ Punggol,"  I was amazed by the Centre Tour @ Mindchamps MCC. The reception was welcoming coupled with the admin staff' friendly and affable attitude. The Principal was knowledgeable, showing intelligence and strong depth of understanding in children's cognitive development in their formative years.",0.5361111111111111,reception,Facility_Factors
MindChamps PreSchool @ Punggol,  Love “a million dreams” outstanding performance! Appreciate the teacher and staff million effort!,0.640625,dream,Communication_Factors
MindChamps PreSchool @ Punggol,  Massive campus with big classrooms to facilitate learning. Huge outdoor playground and surrounded by the shoreline and greenery that makes learning a lot more engaging.,0.26000000000000006,campus,Facility_Factors
MindChamps PreSchool @ Punggol,  Highly rated center where teachers go over and beyond and kids benefit from the nurturing culture. The champs grow up to be confident and vocal with a never-give-up mindset.,0.18666666666666668,center,Facility_Factors
MindChamps PreSchool @ Punggol,"  A Great workshop that allowed me to learn more creative ways to teach my child, and for my child to build more interest in storytelling. A different way of learning through storytelling as well.",0.45999999999999996,way,Educational_Factors
MindChamps PreSchool @ Punggol,  A frustrating ordeal for me to simply have my deposit balance refunded after my son’s withdrawal on 31 Dec 2022. Admin keeps on saying will call us back but no one called and no update. Had to call HQ and again told me to wait for another 7 days.  I’ve had my share of ups and downs with this preschool.,-0.13333333333333333,ordeal,Safety_and_Health_Factors
MindChamps PreSchool @ Punggol,"  Best choice of preschools in Punggol - enrolled my boy into it since his PG and the school has been nurturing him with good care and their best-in-class curriculums. A fun, fruitful and enjoyable learning experience for preschoolers.",0.625,choice,Educational_Factors
MindChamps PreSchool @ Raffles Town Club,"  My daughter graduated from MindChamps@RTC last year and is now with MindSpace@RTC after-school care. Putting her there gives us great assurance that her needs are well taken care of daily, as the teachers are caring, loving and helpful.",0.35,care,Communication_Factors
MindChamps PreSchool @ Raffles Town Club,  Thank you to the management and teachers. My kid had a wonderful time.,1.0,management,Educational_Factors
MindChamps PreSchool @ Raffles Town Club,"  It’s a lovely learning joinery with MindChamps,",0.5,joinery,Facility_Factors
MindChamps PreSchool @ Serangoon,"  Kaelen's beautiful artwork at Mindchamps! 😀 Love the effort that the kids and teachers put in for this art showcase! …,",0.8125,artwork,Educational_Factors
MindChamps PreSchool @ Serangoon,  The movie night was well organized by the school. My kids enjoyed the movie too. A great way to celebrate Children’s Day. Thank you teachers!,0.75,movie,Educational_Factors
MindChamps PreSchool @ Serangoon,"  Dion is very happy, can meet all her friend and the lovely teachers. 🥰🥰🥰🥳🥳🥳 …,",0.75,dion,Staff_and_Management_Factors
MindChamps PreSchool @ Serangoon,  Nice exhibition that will showcase students artwork!,0.75,exhibition,Educational_Factors
MindChamps PreSchool @ Serangoon,  We attended a series of workshops and events organised by the school and they really gave us very insightful tips on what happens in the classrooms and also tips on how to help pur kid at home. Thank you MindChamps Serangoon for all your efforts.,0.2,series,Educational_Factors
MindChamps PreSchool @ Serangoon,Good work from the teachers to organise this art exhibition!,0.875,work,Educational_Factors
MindChamps PreSchool @ Serangoon,"A group of energetic Teachers, especially YingNa laoshi and Ms sara who are very positive and passionate towards our kids ! Thank you !",0.17933238636363635,group,Educational_Factors
MindChamps PreSchool @ Serangoon,  Beautiful colours!,1.0,colour,Educational_Factors
MindChamps PreSchool @ Serangoon,"Ms Treece has been hands on at Serangoon center, despite being the Lead Principal. Ms Deanna is an excellent principal for Serangoon. Ms Susie is the rock star!",0.45,hand,Educational_Factors
MindChamps PreSchool @ Serangoon,Fun and great for great loads of fond family memories!,0.7000000000000001,load,Communication_Factors
MindChamps PreSchool @ Serangoon,"  Great Teachers and hreat environment for kids to learn and study,",0.8,hreat,Staff_and_Management_Factors
MindChamps PreSchool @ Buangkok (Serangoon North),"  Very impressed by the level of professionalism displayed by the team at MindChamps Buangkok. The teachers and principal are dedicated and respectful and centre facilities seem well maintained. One of the best preschools in the area,",0.8333333333333334,level,Safety_and_Health_Factors
MindChamps PreSchool @ Buangkok (Serangoon North),"To Our Wonderful Ms Ng,  Ren Lao Shi, and Ho Lao Shi,  A heartfelt thank you for your dedication, patience, and love in shaping Luca’s early years. Your creativity and nurturing have ignited his curiosity and set him on a path of learning.  The safe and vibrant environment MindChamps family created is invaluable. Your impact reaches far beyond the classroom, and for that, we are truly grateful. Thank you for being exceptional educators and role models.  We also like to express our gratitude to the support staffs for taking good care of Luca.  With heartfelt appreciation,  Wilson & Ezanne.",0.37333333333333335,heartfelt,Communication_Factors
MindChamps PreSchool @ Buangkok (Serangoon North),"  Our twins have been attending MindChamps Buangkok since they were 18 months old, and we've seen how much they have grown through the teaching and setting. The teachers have always done their best to help and support them when they needed it. As always, we are extremely pleased with the school and encourage any prospective students or parents to visit.",0.45,twin,Staff_and_Management_Factors
MindChamps PreSchool @ Buangkok (Serangoon North),"  MindChamps PreSchool @ Buangkok takes great pride in their operations on a day to day and it is no surprise that its operations and security is run like a well oiled-machine. This is important for us as parents. Our kids have been well groomed patrons at this centre for years and despite the high turnover rate of educators, its gradually stabilizing and reaching at a performance peak. Let's just say you get what you pay for and I am highly grateful to mindchamps buangkok for its staff, educators and principal (not forgetting the buildings facility and bus operators) for all they have done to make the entire experience almost flawless and high quality. We like the personal touch of the place and clean, well maintained levels of sustenance. Kudos!",0.34870370370370374,operation,Staff_and_Management_Factors
MindChamps PreSchool @ Buangkok (Serangoon North),"  It's the school holidays and we have been sending our son for holiday programmes to enrich his time. Last school holiday he attended MindChamps Actors Centre Kids Bootcamp and he was having a blast! The trainer is so engaging and he returns home each day excited about all that he did and learned during the session. MindChamps runs this bootcamp every school holiday. He is attending the 5-day programme for 3 1/2 hrs each day. He was supposed to attend this year but due to the current situation, he might just have to wait for next year but it's worth the wait.",0.1357142857142857,holiday,Facility_Factors
MindChamps PreSchool @ Buangkok (Serangoon North),"  Sufficient parking lots and space , which is important for for parents ferrying children to school.",0.4,parking,Facility_Factors
MindChamps PreSchool @ Buangkok (Serangoon North),Nice atmosphere and condusive environment! Kym is amazing!,0.75,atmosphere,Safety_and_Health_Factors
MindChamps PreSchool @ Buangkok (Serangoon North),  My Sonny had a great childhood experience here!,1.0,childhood,Communication_Factors
MindChamps PreSchool @ Buangkok (Serangoon North),"  I like the exposure given to my kids,",0.0,exposure,Educational_Factors
MindChamps PreSchool @ Junction 10,"The school is located on the 2nd floor of the Junction 10 building. While I generally like the class schedule and the gym,  I found the food being catered from elsewhere not so ideal. The fact the indoor gym is located next door means children have to put back their shoes to go to indoor gym classes, and take them off again. The outdoor playground is next to the junction, which is lots of traffic noises.",0.15833333333333335,gym,Facility_Factors
MindChamps PreSchool @ Junction 10,"  We love the variety of enrichment activities. Our son enjoyed the music lessons. The exposure to different instruments is great, and helped him to discover his love for piano.",0.45999999999999996,variety,Educational_Factors
MindChamps PreSchool @ Junction 10,  Interesting games curated for champs to play during Children’s Day.,0.5,game,Communication_Factors
MindChamps PreSchool @ Junction 10,  Creative Children Day celebration!,0.625,celebration,Communication_Factors
MindChamps PreSchool @ Junction 10,Poor customer service for the price paid. Organisation is profits driven only.,-0.2,customer,Staff_and_Management_Factors
MindChamps PreSchool @ Junction 10,"  Better ones for kids,",0.5,one,Communication_Factors
MindChamps PreSchool @ Yio Chu Kang,  They have a well balance of teaching of values and academics. There’s great communication platform between parents and teachers.,0.8,balance,Educational_Factors
MindChamps PreSchool @ Nordcom II,"  BIG Thank You!!!❤️❤️❤️ to all the Teachers & Staff of MindChamps PreSchool @ Nordcom II👏👏👏 We have seen a dramatic progress in our little champ N2 journey! We have seen how her confidence level has improved, her critical thinking, and her social skill!💪💪💪 Very Well Done & Good Job!!! Special mention to Ms Aztina,  Ms Wu Hong and Ms Nicol!!👏👏👏 - Proud Parents of Maria Aondreah Uchi Tating,",0.1914186507936508,progress,Educational_Factors
MindChamps PreSchool @ Nordcom II,"  We really love the facilities. There’s an indoor drama/music centre, gym and recently an indoor playground. The school also get to use the basketball and pool facilities at the roof top. We love the great balance between academic and play at school.",0.3833333333333333,facility,Facility_Factors
MindChamps PreSchool @ Nordcom II,  I personally know the owners running this school.  They have a big heart and huge passion for young kids. That’s what every young parent need. A peace of mind that your young is well taken care of.,0.11666666666666668,owner,Staff_and_Management_Factors
MindChamps PreSchool @ Woodlands,The signature show for the K2 graduation was truly impressive. It was evident how much passion and effort the teachers invested in the preparation of the show. I am deeply grateful for their dedication in nurturing our child with a champion mindset. Thank you so much!,0.33999999999999997,signature,Communication_Factors
MindChamps PreSchool @ Woodlands,  Top Brand winner in Preschool Education consistently for 5 Years. Unique SMILES curriculum focusing on Sensory Motor Intellectual Linguistic Emotional and Social skills. Professional knowledgeable yet attentive approachable staff and teachers provide timely comprehension learning atmosphere for leaders of future generations. Walking distance to Woodlands Admiral Garden with breezy greenery away from busy cityscapes.  Walking distance to Woodlands Ring Secondary School Woodlands Ring Primary School and MINDS Woodlands Gardens School. Walking distance to Woodlands 11 Food Court Siam Square Mookata Thai restaurant 24 Hour Foodcourt @ Primz Bizhub and S11 Woodlands 630 Food House. Freshly prepared food with healthy ingredients tender loving skillful cooking and warm services. Bus 962 901 serving Woodlands Admiralty Sembawang Canberra Yishun to Woodlands MRT bus interchange Causeway Point Civic Centre with plenty of dinning shopping banking supermarkets Cinemas entertainment groceries sundries postage services community centre and amenities nearby. Friendly cosy comfy welcoming ambience for romantic intimates groups students expats locals visitors and families.,0.24385964912280703,distance,Facility_Factors
MindChamps PreSchool @ Woodlands,"Excellent thought, effort and time put in for the good circuculam showcase by the students and Teachers!",0.9375,thought,Educational_Factors
MindChamps PreSchool @ Woodlands,  Sports day was a great initiative. Let’s have more parent-child activities!,0.7125,sport,Educational_Factors
MindChamps PreSchool @ Woodlands,Loving and caring tachers!,0.75,tacher,Staff_and_Management_Factors
MindChamps PreSchool @ Woodlands,Place with great creativity and budding talents!,0.4625,creativity,Educational_Factors
MindChamps PreSchool @ Woodlands,The indoor playground is one of my Champ’s fav!,0.0,playground,Facility_Factors
MindChamps PreSchool @ Woodlands,"  Very funny and helpful about the lesson,",0.325,lesson,Educational_Factors
MindChamps PreSchool @ Woodlands,"  While many may find the fees a little on the higher end, it is well worth it as our children are nurtured into confident individuals ready to face the rigours of school life!  Paying attention to Chinese language teaching must start from life. Listen more, watch more and use more.",0.31124999999999997,life,Safety_and_Health_Factors
MindChamps PreSchool @ The Brooks II,"  MindChamps PreSchool @ Brooks II has become my second home and I feel incredibly thankful to be a part of the team at this preschool. Our little ones are our top priority and we give our best every day to ensure they receive the love, attention, and education they deserve. It's truly fulfilling to see them blossom into confident and curious individuals.",0.3890625,home,Facility_Factors
MindChamps PreSchool @ The Brooks II,"  Made a very good chance for sending my daughter to MindChamp right after she hit 18 months age. She gonna be promoted to K1 for 2024, and we are looking forward to her new journey with MindChamp.",0.444025974025974,chance,Staff_and_Management_Factors
MindChamps PreSchool @ The Brooks II,  The boss/director of this preschool lacks effective management skills. There is a frequent turnover of teachers due to bad working conditions. I have concerns about the inadequate care my son receives. I am genuinely disappointed by this Mindchamps branch.,-0.175,boss,Staff_and_Management_Factors
MindChamps PreSchool @ The Brooks II,  Management is now paying for bots to write good review? Look at all the 5 star reviews posted at the same time. Shady pre-school. Think twice before sending your precious child to this pre-school. Good teachers have all left.,0.27499999999999997,review,Communication_Factors
MindChamps PreSchool @ The Brooks II,"  Good study environment, highly recommended!",0.44999999999999996,study,Educational_Factors
YWCA Preschool @ Bukit Gombak,"It takes a village to raise kids, and I am proud to have you as part of our village. Special thanks to Teacher Joy, my child has the opportunity to see what a love of learning feels like. To all teachers and staff of YWCA Bukit Gombak, thank you for being a part of my child learning journey!",0.5564285714285715,village,Facility_Factors
YWCA Preschool @ Bukit Gombak,"  Thank you,  Teacher Sandra, for teaching me phonics and the current news. My phonic is improving, and I am able to tell my parents on the current news and exchange views with them. Thank you for your guidance and kindness.  With ❤️ Pua Yu Han,",0.16666666666666666,phonic,Educational_Factors
YWCA Pasir Ris Child Development Centre,"  Under the stewardship of Madam Ho, the Teachers in YWCA are caring, passionate, responsible, committed, often going the extra mile. I entrust my 2 children with YWCA both of them enjoy going for their classes,",0.1375,stewardship,Staff_and_Management_Factors
YWCA Marine Drive Child Development Centre,"My grandson has just graduated from his 4 yrs Nursery/Kindergarten classes of2022 at Marine YWCA Preschool Centre. I’ll like to share that “ No words can I describe the happiness n appreciation of the teaching n mentor received by him during his time there “. He has developed into a knowledgeable kid of Mannerisms,  Values and Wisdoms of Character, especially in his last semester year 2022. Please cascade to the teachers for a job well done . Thank you n wishing the Centre ever lasting success.  Note: Special thanks to Teacher Clair.  From: Albert Teo,",0.20714285714285713,grandson,Staff_and_Management_Factors
YWCA Marine Drive Child Development Centre,  A wonderful 4 yrs where my son enjoyed being in school. A place where learning and play integrates together... best childcare centre where not only ur child learns the academics... also childhood is not lost. Tk u YWCA for creating such memorable times during the 4yrs... def recommend to all parents!!!,0.5794270833333334,yrs,Safety_and_Health_Factors
YWCA Marine Drive Child Development Centre,"  😇Would like to praise the Educators & preschoolers of YWCA (Marine Drive) for them walking around the neighbourhood to bless handcrafts and singing Christmas carols to the people around. They were inclusive by involving all the children, including those with disabilities. Believe they'd brought much joy to one another including parents/guardians who were there!!!  Through this, the preschoolers also learnt important life values. Truly in awe of the effort the preschool put in to nurture their preschoolers. Great job!!! May the Lord bless all of you 🙏🙌  Vic's mum 🤗,",0.7999999999999999,preschooler,Staff_and_Management_Factors
YWCA Marine Drive Child Development Centre,"A serene surroundings, filled with laughter from the children, and love from the Teachers.  My special thanks to Yang Sh Laoshi & Teacher Maggie & Teacher Cristy.",0.36428571428571427,surrounding,Communication_Factors
YWCA Bishan Child Development Centre,"  Been with them since 2017 and the teachers have always been warm and welcoming. Prices are kept affordable, which is especially important for big families. Quality is assured and Christian values are being imparted. Hopefully they never lose their core Christian faith and values.",0.27999999999999997,value,Facility_Factors
Twinklekidz International Schoolhouse Pte Ltd,"Pathetic School ,  Totally negative and Harsh Center Manager JOJO (I can share her emails writing style). No Cameras ,  In front of me they tried handing over a child to wrong parent + No Processes - take money and no immediate receipts are issued  ,  Be aware Changi Cheerie heart is not professional !",-0.27321428571428574,email,Communication_Factors
Twinklekidz Academy Pte Ltd,"  I used to go here for 2 years or so. I cant remember i was young. But i remember a teacher saying to me i can only go to the bathroom once a day which was crazy. I still cant believe that the place was fully remodeled. It was a fun time there  also, is there finally bathroom stalls? cause when i went theres only a divider and nothing else no door even. hope it was improved lol  thank you for the memories,",0.08571428571428573,bathroom,Facility_Factors
Tinkerland Childcare Centre,"  My son is attending the pre-school and  we can see that he is enjoying to learn here. He seldom speak out outside before, but he is enjoying communication with the teachers and mates now.  The teachers are very nice and friendly. Additionally, we can closely communicate with various ways, such as in person, via WhatsApp, and via other communication app. Thank you very much!",0.2616666666666667,communication,Communication_Factors
The Word Learning Centre,"When I first walked in there,  I was 2 years old. An inexperienced and unknowledgeable kid. The memories I had there when I was about that age is sort of distorted, with flashes here and there. I remember crying a lot, definitely.  I mean, being in an unfamiliar place where my parents had just ‘dumped’ me in,  I’m not particularly sure anyone of my age could have smiled through the whole process.  But throughout the course of a few months,  I looked forward to going to school, the kindness of the teachers there had made me realize that there was no one that was going to swallow me whole there (I was actually afraid of the teachers).  With some friends that I grew really close to,  I believe that I had been properly nurtured to be who I am today.  I am not only taught major subjects, but I’m also taught about values. Not just through lessons, but through friendships, experiences that I will never want to replace.  I walked, or was carried in as an unknowledgeable, inexperienced and antisocial shy person. But as I grew, like a butterfly,  The World Learning Centre helped me to emerge as a butterfly out of the cocoon, showing of the vibrant colour of my talents. Spreading out my ‘wings’ and  flying into the baby blue colored canvas of a sky.",-0.025438596491228073,age,Facility_Factors
The Schoolhouse by Busy Bees (West Coast),"  My son has graduated recently from Pat's Schoolhouse at West Coast and my daughter is enrolled there now. We and the kids are very happy with the experience!! The teachers are attentive and the curriculum is engaging. The outdoor facilities are amazing, with dedicated areas for waterplay, sandplay, mudplay, even a mini chicken coop! On top of that, there is a huge playing field with all the usual playground implements, a trampoline area and a dedicated track for trycicles. I think it is hard to give your child a better daycare environment than this!!",0.25359848484848485,area,Safety_and_Health_Factors
The Schoolhouse by Busy Bees (West Coast),  I would like to express my appreciation for your excellent work caring for my child. The difference you are making in her growth is immeasurable. We have seen much improvements ever since she started school there. Place is great with small class ratio. This enables the kids get all the attention needed. I would recommend this place to everyone with little ones.,0.3125,appreciation,Communication_Factors
The Schoolhouse by Busy Bees (West Coast),"  In a span of a 2 months plus, my daughter learns so much from this school! Great early childcare education and attentive Teachers! Great job!",0.53,span,Communication_Factors
The Schoolhouse by Busy Bees (West Coast),  Very happy with all aspects of the school. Both my kids have been attending since 18 months and are graduating soon..,1.0,aspect,Staff_and_Management_Factors
The Schoolhouse by Busy Bees (West Coast),"  Love the indoor outdoor facade of the school & the lovely teachers,",0.5,facade,Educational_Factors
The Schoolhouse by Busy Bees (Upper Serangoon),"Highly recommended , the infant care is clean and new , the school is big and make good use of every space. Infant care teachers are caring and loving . My daughter love it and looking forward to go school.",0.3518614718614718,infant,Communication_Factors
The Schoolhouse by Busy Bees (Upper Serangoon),  Arranged for a physical tour on a Saturday noon but they screwed up their appointment system n were closed for the day. First impressions have been tainted. Will not even consider them as a preschool option for my kid.,0.049999999999999996,tour,Educational_Factors
The Schoolhouse by Busy Bees (Upper Serangoon),  Accidentally went into the carpark because it was unlocked and the school admin was unecessarily extremely rude.,-0.3,carpark,Facility_Factors
The Schoolhouse by Busy Bees (Upper Serangoon),"  high quality of care, sincere teachers!",0.3925,quality,Staff_and_Management_Factors
The Schoolhouse by Busy Bees (Ridgewood),"We love Pats! The teachers we have simply love kids and are so patient especially with the little ones! My 2 years old’s learning was obvious - good manners and habits, most importantly at this age he enjoys go to school!",0.2989583333333333,pat,Communication_Factors
The Schoolhouse by Busy Bees (Katong),"  The Schoolhouse at Katong shines with its dedicated leadership and caring educators, providing a nurturing environment for children to thrive in. (a parent of 3)",0.0,leadership,Educational_Factors
The Schoolhouse by Busy Bees (Aroozoo),"Highly recommended. Wide open space for kids to runabout - two playground and water play area. School is focused on learning through play and Ms Wee leads a team of talented and passionate teachers. The school compound is probably the best I've seen in the area,",0.285,play,Educational_Factors
The Orange Tree Preschool (Choa Chu Kang),"  We first knew of OT from a friend who schooled her daughter there. We have never regretted our choice since! Both my kids enrolled here. My elder has since graduated and the curriculum taught in OT helped him tremendously to ease into P1. He even commented that it was boring for the 1st sem as he already learnt what was taught in K2. My younger is currently in N2 and we see her learning well, and communicating well especially in mandarin. Teachers are always caring and attentive. My elder still enjoys picking the younger one together so that he can see his teachers and say hi. The principal has always been there for us too, even beyond school hours. Strongly recommend OT CCK to others residing in the area.",0.05324074074074073,elder,Educational_Factors
The Orange Academy (Tampines) Pte Ltd,  Enquiry for K1 but no update. Email also no reply.,0.0,enquiry,Educational_Factors
The Little Skool-House International Pte Ltd (At-Delta-House),Supposed to be an office building but looks and feels like an industrial building of the past.  Sad as companies like Canon Makering used have their offices there. Now anchor tenant seems to be a Jeweler showroom where your buses will unload hoards of bewildered day trippers.  Corridors are dingy. Lifts (cargo for passengers) musky. Car park overcrowded and poorly maintained.,-0.3833333333333333,office,Facility_Factors
The Little Skool-House International Pte Ltd (At-Delta-House),"  A happy workplace :D,",0.9,workplace,Educational_Factors
The Little House (Montessori),"  Awesome Preschool!  I have 3 kids and only my youngest attended TLH. I have always tell people that TLH is really the best Pre School I have ever encountered.  Katherine is such an enthusiastic educator, she has the best team of educators I have seen before. My child have gone from a timid and shy person to a outgoing, confident and learned child. You have to try to believe!",0.4361111111111111,educator,Staff_and_Management_Factors
Swallows and Amazons Kindergarten,"  My two sons have been going to Swallows and Amazons for more than two years and they are an exceptional organization. The teacher quality, the holistic approach to teaching and individualized learning is second to none. I  highly recommend this organization for your children. Thanks Simon,",0.3053333333333333,organization,Educational_Factors
Swallows and Amazons Kindergarten,"I went here when I was younger, was a good part of my schooling,",0.35,schooling,Educational_Factors
Superland Pre-School (Ganges),"  Excellent service by Teacher Amanda and would definitely recommend this place to my friends and colleagues,",0.5,service,Educational_Factors
Superland Pre-school (Bukit Timah),"  Ms Joey is awesome and super responsive. We went down for a visit in Oct 2021 after seeing all the amazing reviews about the school. She was super responsive and manage to slot us in for a Sat tour on the same day.  Ms Zara was also very good and assuring from the start and made the transition for our son super smooth. I love how they focus on the positive of each child and often assure them and made them feel confident.  The centre is bright and big with both indoor and outdoor playground.  Our little one has been there for almost 5 months and he enjoys himself everyday.  What we loved most was the transparency and how they handle HFMD,  Covid,  Stomach flu etc, they will give parents first hand information and we appreciate that a lot.  My little one is in N1 and Ms Ash and all the assistant teachers,  Chinese teachers are amazing. He picked up so many words in the last few months and he is exposed to so many different experiences, language, ballet etc (the additional language is also part of the curriculum)  Highly recommend ( and this is coming from parents who tried 3 preschools before this)",0.2898827561327561,month,Communication_Factors
Superland Pre-school (Bukit Timah),"We have been with superland for more than one year. Initially our experience was not good, after speaking with the center manager Joey, things get improved and our concern has been addressed.",0.012500000000000004,superland,Educational_Factors
"SuperGenius Preschool @ Bedok, Heartbeat@Bedok","  Super Amazing Curriculum. One of its kind in SG where every lesson is a fulfilling enrichment. Student get to be co-creators of knowledge, explorers etc. They conducted scientific experiments and acquire science knowledge in the process, make their own games, learn how to prepare even their own meals (culinary, motor skills, cultivate independence etc)   learn a musical instruments including even parts of a ukulele all without extra costs. For such solid enrichment, most preschools will require additional payment to be made under enrichment which can be quite hefty for working parents but at SuperGenius, every lesson is as fulfilling as it can be. Impressive,",0.3527777777777778,enrichment,Educational_Factors
"SuperGenius Preschool @ Bedok, Heartbeat@Bedok","  My foster son has ADD. He is socially awkward and quiet because he has pronunciations problem. I was very pleased when the teacher,  Mr Othman assured me that the speech and drama program  I enrolled him in will help improve all that. The fees was high but no regrets. He gained confidence only after his 5th lesson. He loves stories, is now an avid reader and talks almost non-stop, oblivious to his still funny pronunciation. He even corrected me when I make sound mistakes. He is now an enjoyable companion coz we communicate so much with each other . Oh yes, he has acquired a great sense of humor too. A few days ago, he proudly claimed that his brain has grown and he's  no longer in special classes for 'not so good' (clever students). So proud and happy for him. Thanks Teacher 'O'.",0.2932766439909297,pronunciation,
"SuperGenius Preschool @ Bedok, Heartbeat@Bedok",  There is an obvious improvement on the followings:  Confidence in my grand daughter's speech especially in area of pronunciation.  Expressing self  Sudden interest in story telling.,0.125,improvement,Educational_Factors
Super Talent Childcare Ltd (Membina),"  So convenient, opposite a shipping mall, above a MRT station, next to a big bus stop.. a lot of food to consume.. like it",0.0,shipping,Educational_Factors
Sunshine Kids Care Centre @ Punggol Pte Ltd,"Both of my child are enrolled with sunshine during their early years and had since graduated. I strongly like the way they educate our boys, to be independent. Early childhood education is important. And Clara is very friendly and takes in our feedback. This review comes a bit late but still, till today,  I will still recommend sunshine to my friends.",0.1744047619047619,sunshine,Educational_Factors
Sunflower Preschool @ Sembawang Pte Ltd,"  My granddaughter studies here, we like the environment and teachers are extremely thoughtful and professional.",0.25,granddaughter,Communication_Factors
Sunflower Preschool @ NSE,"We inquire through email, instead of answering our inquiries the response was arrogant and didn’t answer what we sre asking for. They just said “we are full and don’t accept waiting list” which is too far from our inquiries... 👎🏼👎🏼👎🏼 …,",0.22499999999999998,inquiry,Communication_Factors
Sunflower Preschool @ Clementi,Have been sending my bb ever since infant. Teachers are caring and will answer your questions regarding parenting! Directly bus stop too! Convenient!,0.15625,bb,
Sunflower Baby House & Preschool,"  Chanced upon sunflower babyhouse while looking for an infantcare for our son at a short notice. We did not have a good experience at the previous school and was cautious but we were impressed at sunflower's facilities and the brightness and cheerfulness of the school. Angela was also able to answer our worries and her confidence in her teachers gave us the reassurance we needed. On top of that the students and babies look so happy and that got us convinced. Our son developed into a cheerful and happy boy under guidance of the teachers in Sunflower. 😘😘😘😘😘,",0.46333333333333326,sunflower,Educational_Factors
Sunflower Baby House & Preschool,"We brought our young twins at 6 months old to Sunflower Babyhouse when we couldn’t cope with them any longer even with grandparents help- they were stagnant in weight growth and the sunflower team with care and concern brought them up and they began gaining weight again. Their teachers really care for them and put in tons of effort to apply moisturiser for their eczema, a constant battle for us. They helped give medicines when baby J had prematurity conditions. We bought cakes and recorded a thank you video for all of them. The mark of good teachers is their love for the children and they have this in spades (hearts). We’ll miss them loads,",0.26666666666666666,weight,Staff_and_Management_Factors
Star Learners @ Upper Bukit Timah | Preschool & Childcare,  Excellent daycare. Very caring and professional teachers and principal. Very responsive to all parents' queries and concerns. Five stars!,0.3875,daycare,Facility_Factors
Star Learners @ Telok Kurau | Preschool & Childcare,"  After 5 calls, nobody has ever picked up the phone!",0.0,call,Communication_Factors
