Preschool_Name,Comment,Sentiment,Noun
Little Footprints Preschool (Yishun 701)," Nice environment for my kid to school in. All of you have been amazing in teaching, caring and nurturing my child at school. Every interaction with his teachers has been very pleasant. Thank you for all your hard work, effort and dedication in all the work that you do. Happy Teachers Day to all of the staff at Little Footprints.",0.4123611111111111,"[('work', 2), ('environment', 1), ('kid', 1), ('teaching', 1), ('child', 1), ('school', 1), ('interaction', 1), ('teacher', 1), ('effort', 1), ('dedication', 1), ('staff', 1)]"
Little Footprints Preschool (Yishun 701)," Thank you for the opportunity for me to express my gratitude to my kids class Teachers at K2 & N2, (Teacher Yani,",0.0,"[('opportunity', 1), ('gratitude', 1), ('kid', 1), ('class', 1), ('teacher', 1)]"
Little Footprints Preschool (Yishun 701),"Peng Lao Shi,",0.0,[]
Little Footprints Preschool (Yishun 701),Teacher Tan and Chen Lao Shi),0.0,"[('teacher', 1)]"
Little Footprints Preschool (Yishun 701)," I would like to say a Big Thank You to all of you for the hard work and effort for the years to keep our kids safe and health as well as achieving their milestones. It’s your day to shine and you are appreciated. The staffs and Principal Ms Sharon, your hard work doesn’t go unnoticed, we can feel it and Thank you all and wish we have a wonderful days ahead.",0.13095238095238096,"[('work', 2), ('day', 2), ('thank', 1), ('effort', 1), ('year', 1), ('kid', 1), ('health', 1), ('milestone', 1), ('staff', 1)]"
Little Footprints Preschool (Yishun 701), LFP Yishun branch headed by Ms.Sharon are all thoughtful. I feel very grateful to have them as my child’s preschool teacher. Thanks for your patience and for the quality of care you provide each and every day. I’d like to give the teachers a lot of credits ..for guiding my child and for making your class a comfortable place for him to learn and grow into his education.,0.30000000000000004,"[('child', 2), ('teacher', 2), ('branch', 1), ('thank', 1), ('patience', 1), ('quality', 1), ('care', 1), ('day', 1), ('lot', 1), ('credit', 1), ('class', 1), ('place', 1), ('education', 1)]"
Little Footprints Preschool (Yishun 701), The teachers and staffs are highly dedicated individuals that give love and efforts to our kid’s learning and wellbeing. We are glad to have them as partners in our child’s pre-school education. Our boy loves his teachers very much he will think and talk about missing them even after school.,0.24400000000000005,"[('teacher', 2), ('staff', 1), ('individual', 1), ('love', 1), ('effort', 1), ('kid', 1), ('wellbeing', 1), ('partner', 1), ('child', 1), ('education', 1), ('boy', 1), ('school', 1)]"
Little Footprints Preschool (Yishun 701)," Thank you to all the center staff and teacher who are incharge on PG class taking care of my boy with patience as he is now quite naughty and helping him to grow independently. He has really learned alot at school as I can see my boy is really different after he go to school. Thanks again for your patience and effort Happy Teachers Day,",0.13571428571428573,"[('boy', 2), ('patience', 2), ('school', 2), ('center', 1), ('staff', 1), ('teacher', 1), ('class', 1), ('care', 1), ('alot', 1), ('thank', 1), ('effort', 1)]"
Little Footprints Preschool (Yishun 701),Happy Teachers Day to all staff @ LFP esp PN Teacher Gertrude & Yang Laoshi! I’m thankful & appreciate your efforts in teaching the kiddos patiently and guiding them to be better & kinder little ones.,0.4375,"[('staff', 1), ('effort', 1), ('kiddo', 1), ('one', 1)]"
Little Footprints Preschool (Yishun 701),"^^ Kaelynn Tan Le Qi’s Mum,",0.0,[]
Little Footprints Preschool (Yishun 701),The teachers and staffs are caring and dedicated. Keep up the good work and you guys are amazing!,0.7250000000000001,"[('teacher', 1), ('staff', 1), ('work', 1), ('guy', 1)]"
Little Footprints Preschool (Yishun 701)," My sincere gratitude to all the amazing staffs and Principal of Little Footprints Preschool 701A for taking care of my children,",0.3041666666666667,"[('gratitude', 1), ('staff', 1), ('principal', 1), ('care', 1), ('child', 1)]"
Little Footprints Preschool (Yishun 701),"Qarizh Fadel and Qarirah Fadelia from Playgroup Class. Specially to Teacher Ang,",0.35714285714285715,[]
Little Footprints Preschool (Yishun 701),"Teacher Sonia and Zhao Laoshi, thank you so much for your love, patience and guidance towards my children. ""A teacher plants the seeds of knowledge, sprinkles them with love and patiently nurtures their growth to produce tomorrow's dreams!"",",0.44166666666666665,"[('teacher', 2), ('love', 2), ('patience', 1), ('guidance', 1), ('child', 1), ('seed', 1), ('knowledge', 1), ('growth', 1), ('tomorrow', 1), ('dream', 1)]"
Little Footprints Preschool (Yishun 701),I would like to Thank the principal Ms Zahara.,0.0,"[('principal', 1)]"
Little Footprints Preschool (Yishun 701),She was patient with my request and prompt to reply after we were put on waiting list.,0.0,"[('request', 1), ('waiting', 1), ('list', 1)]"
Little Footprints Preschool (Yishun 701),She has also been very supportive and always willing to lend a listening hear.,0.45,"[('listening', 1), ('hear', 1)]"
Little Footprints Preschool (Yishun 701),Another Must Thank Teacher is Ms Karren.,0.0,"[('teacher', 1)]"
Little Footprints Preschool (Yishun 701),"My daughter,",0.0,"[('daughter', 1)]"
Little Footprints Preschool (Yishun 701),"Leora K2 has not been an easy to handle child when she started Little Footprints 2017, she was very uncooperative and timid during the first few months.",0.09916666666666665,"[('child', 1), ('month', 1)]"
Little Footprints Preschool (Yishun 701),In fact she suffered serious separation anxiety issues.,-0.3333333333333333,"[('fact', 1), ('separation', 1), ('anxiety', 1), ('issue', 1)]"
Little Footprints Preschool (Yishun 701),"Ms Karren was always calm and assuring with her, giving her the extra attention she needed.",0.15000000000000002,"[('attention', 1)]"
Little Footprints Preschool (Yishun 701),"After less than three months, she won the trust of my girl and she was slowly able to enjoy coming to school.",0.24444444444444446,"[('month', 1), ('trust', 1), ('girl', 1), ('school', 1)]"
Little Footprints Preschool (Yishun 701),"As Leora has learning difficulties and AHD, it is an uphill task to make her sit and listen and learn.",0.0,"[('difficulty', 1), ('task', 1)]"
Little Footprints Preschool (Yishun 701),Ms Karren was able to achieve the above while being assertive and assuring with Leora.,0.25,[]
Little Footprints Preschool (Yishun 701),"Leora has also grown to be more out-spoken and importantly confident after two years....all these possible only with love and care displayed by Ms Zahara,",0.3,"[('year', 1), ('love', 1), ('care', 1)]"
Little Footprints Preschool (Yishun 701),Ms Karren and also her K2 Chinese teacher Luo LaoShi.,0.0,"[('teacher', 1), ('laoshi', 1)]"
Little Footprints Preschool (Yishun 701),Luo LaoShi has made learning chinese fun with songs and dance.,0.15,"[('fun', 1), ('song', 1), ('dance', 1)]"
Little Footprints Preschool (Yishun 701),"Kudos to the three Wonderful ladies,",1.0,"[('kudo', 1), ('lady', 1)]"
Little Footprints Preschool (Yishun 701),"Thank you all the teachers. Specially Thanks to teacher Yani,",0.2,"[('teacher', 2), ('thank', 1)]"
Little Footprints Preschool (Yishun 701),Peng lao shi and teacher Tan for the guidance of my girl. Thanks Ms Sharon too.,0.2,"[('lao', 1), ('teacher', 1), ('guidance', 1), ('girl', 1), ('thank', 1)]"
Little Footprints Preschool (Yishun 701), Thank you teacher for taking care well of Xuefu from PN. ^^,0.0,"[('teacher', 1), ('care', 1)]"
Little Footprints Preschool Group Pte Ltd (140 Bishan Street 12),I visited the school in end Aug’23 and met principal Angeline Mah for a school visit as I had intended to enroll my child in LFP bishan. It was a very enriching experience. Angeline took me through the school and explained the different classes and the school ciriculumn.,0.1,"[('school', 4), ('end', 1), ('visit', 1), ('child', 1), ('experience', 1), ('angeline', 1), ('class', 1), ('ciriculumn', 1)]"
Little Footprints Preschool Group Pte Ltd (140 Bishan Street 12),"While the facilities are standard,",0.0,"[('facility', 1)]"
Little Footprints Preschool Group Pte Ltd (140 Bishan Street 12),"I would like to applaud Angeline and her team of teachers as I could see the passion, as well as love for teaching to the children. They jump through hoops as much as they can for the child to nuture and care for them, and I was pleasantly surprised that there was such a distinction from another LFP school nearby, where the principal appeared disconnected.",0.19999999999999998,"[('child', 2), ('team', 1), ('teacher', 1), ('passion', 1), ('love', 1), ('hoop', 1), ('nuture', 1), ('distinction', 1), ('school', 1), ('principal', 1)]"
Little Footprints Preschool Group Pte Ltd (140 Bishan Street 12),"It felt like a very safe space to put my child in. Thank you to your team for the hard work you do. I didn’t place my child in due to personal circumstances of my job, but If i ever",0.058333333333333334,"[('child', 2), ('space', 1), ('team', 1), ('work', 1), ('circumstance', 1), ('job', 1)]"
Little Footprints Preschool Group Pte Ltd (140 Bishan Street 12),"do intend to change my child’s school again- it will be wherever Angeline heads the school. ☺️,",0.0,"[('school', 2), ('child', 1), ('angeline', 1)]"
Little Footprints Preschool Group Pte Ltd (140 Bishan Street 12),"I would like to thank all the teachers, especially Li Laoshi and Teacher Selva for their dedication, support and caring towards my son,",0.0,"[('teacher', 1), ('dedication', 1), ('support', 1), ('son', 1)]"
Little Footprints Preschool Group Pte Ltd (140 Bishan Street 12),Eiden. My son enjoys going to school and now he is self confident. His communication and writing skills have greatly improved. He is able to read and write the Chinese words. Even now he is able to communicate in English as compared to before. Keep it up with the weekly reading homework because it is very good to reinforce the lesson and skills learnt💪.,0.4585714285714286,"[('skill', 2), ('son', 1), ('school', 1), ('self', 1), ('communication', 1), ('writing', 1), ('word', 1), ('reading', 1), ('homework', 1), ('lesson', 1)]"
Little Footprints Preschool Group Pte Ltd (140 Bishan Street 12),"Happy Teachers day! ❤️,",1.0,"[('day', 1)]"
Little Footprints Preschool Group Pte Ltd (140 Bishan Street 12),"We are very pleased to have our child in Little Footprints Preschool (Bishan) as the centre provides very enriching and structured curriculum. The prinicpal and teachers are very caring and sincere towards the children, and are very responsive to our queries, which gives us a lot of assurance.",0.2604166666666667,"[('child', 2), ('centre', 1), ('curriculum', 1), ('prinicpal', 1), ('teacher', 1), ('query', 1), ('lot', 1), ('assurance', 1)]"
Little Footprints Preschool Group Pte Ltd (140 Bishan Street 12)," The centre principal, teachers and working staff at Little Footprints Preschool (Bishan) truly cares with their hearts! Thank you for your continuous care and love for our children despite the challenging COVID times in the past two and a half years and even now as we live amidst endemic times. Despite the many uncertainties throughout the tough period, it has always been assuring to send my girl to school and to see her continue to love going to school each day. 👍 Thank you and kudos to each one of you!",0.13571478675645343,"[('time', 2), ('school', 2), ('centre', 1), ('principal', 1), ('teacher', 1), ('staff', 1), ('heart', 1), ('care', 1), ('love', 1), ('child', 1), ('covid', 1), ('half', 1), ('year', 1), ('uncertainty', 1), ('period', 1), ('girl', 1), ('day', 1), ('kudo', 1)]"
Little Footprints Preschool Group Pte Ltd (140 Bishan Street 12)," Genevieve been learning a lot since she started going for playgroup, learnt how to eat by herself & many activities for them at school to increase their knowledge of animals and more. She enjoy going to school and I can feel that the teacher does have a heart for them. Thank you for your hard work & patience!",0.2588541666666666,"[('school', 2), ('lot', 1), ('playgroup', 1), ('activity', 1), ('knowledge', 1), ('animal', 1), ('teacher', 1), ('heart', 1), ('work', 1), ('patience', 1)]"
Little Footprints Preschool Group Pte Ltd (140 Bishan Street 12), It is near my house and I could view my child from the corridor. The teachers are profession in handling the young kids. My child,0.1,"[('child', 2), ('house', 1), ('corridor', 1), ('teacher', 1), ('profession', 1), ('kid', 1)]"
Little Footprints Preschool Group Pte Ltd (140 Bishan Street 12),has been enjoying going to school so far and he is learning a lot in school. Thank you Ms Angeline and all the teachers in Bishan branch. Thank you for all the hardwork and contribution. Thank you for guiding my kid. Thank you for nurturing the young kid. Thank you.,0.2333333333333333,"[('school', 2), ('kid', 2), ('lot', 1), ('teacher', 1), ('branch', 1), ('hardwork', 1), ('contribution', 1)]"
Little Footprints Preschool Group Pte Ltd (140 Bishan Street 12), Thank you for your dedication and effort in ensuring a safe and enriching environment for my child and the rest of the children. Enjoy your special day!,0.4488095238095238,"[('child', 2), ('dedication', 1), ('effort', 1), ('environment', 1), ('rest', 1), ('day', 1)]"
Little Footprints Preschool Group Pte Ltd (140 Bishan Street 12)," Thank you to all the teachers who take special care of the kids,",0.35714285714285715,"[('teacher', 1), ('care', 1), ('kid', 1)]"
Little Footprints Preschool Group Pte Ltd (140 Bishan Street 12),"Thank you teachers for your patience, knowledge and care.",0.0,"[('teacher', 1), ('patience', 1), ('knowledge', 1), ('care', 1)]"
Little Footprints Preschool Group Pte Ltd (140 Bishan Street 12), My kid enrolled there and one of the teachers not professional.,-0.05,"[('kid', 1), ('teacher', 1)]"
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive),"Thank you to all the teachers for taking good care of our Jonas. He has been growing and learning well, thanks to all the teachers and even the auntie who helps to cook nice food for him. Special thanks to Teacher Sylvia, 杨老师 and Principal Ms Tana for the constant update about Jonas' development, planning of fun activities to engage the parents and children. Really appreciate these efforts. Happy Teacher's Day!",0.3952380952380953,"[('teacher', 2), ('thank', 2), ('care', 1), ('auntie', 1), ('food', 1), ('update', 1), ('development', 1), ('planning', 1), ('fun', 1), ('activity', 1), ('parent', 1), ('child', 1), ('effort', 1)]"
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive)," Thank you all teachers, staff & Ms Tana for taking care of Taksh! It has been a remarkable journey for us. Taksh always misses Tr. Gerald when he’s away! Thanks again for all the efforts & dedication team Serangoon! 💕 …,",0.59375,"[('teacher', 1), ('staff', 1), ('care', 1), ('journey', 1), ('thank', 1), ('effort', 1), ('team', 1)]"
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive),"As a parent, witnessing the growth of my 3 years old child's communication and social skills has been truly rewarding. Thanks to the supportive and encouraging environment at Little Footprints Preschool(Serangoon Central)",0.1636904761904762,"[('parent', 1), ('growth', 1), ('year', 1), ('child', 1), ('communication', 1), ('skill', 1), ('thank', 1), ('environment', 1)]"
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive)," my child has shown remarkable progress in these areas. The teachers' dedication for creating opportunities for meaningful interactions and collaborative learning has greatly contributed to my child's confidence in expressing himself and building connections with his peers. I am immensely thankful to the entire team at Little Footprints Preschool(Serangoon Central) for their commitment for nurturing not just academic excellence, but also holistic development.",0.23281249999999998,"[('child', 2), ('progress', 1), ('area', 1), ('teacher', 1), ('dedication', 1), ('opportunity', 1), ('interaction', 1), ('learning', 1), ('confidence', 1), ('connection', 1), ('peer', 1), ('team', 1), ('commitment', 1), ('excellence', 1), ('development', 1)]"
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive)," Teachers are dedicated and patient with the kids. They are good at teaching them manners and proper behavior which manifest at home. Our kid is especially happy with Teacher Gerald, as he makes the kids laugh and is very creative in his teaching. She is always talking about him at home. Big thank you to Teacher Gerald, and other teachers such as 萧老师，杨老师,",0.315625,"[('kid', 3), ('teacher', 2), ('home', 2), ('manner', 1), ('behavior', 1), ('teaching', 1)]"
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive),Teacher Donalyn and Teacher Meeta for their patience and dedication.,0.0,"[('teacher', 1), ('patience', 1), ('dedication', 1)]"
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive), Dear Teachers at Little Footprints Preschool (Serangoon Central),-0.09375,"[('teacher', 1)]"
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive)," thank you for all ur efforts in loving, teaching and caring for my child. Special thanks to Ye Li 老师,",0.3857142857142857,"[('effort', 1), ('teaching', 1), ('child', 1), ('thank', 1)]"
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive),Teacher Meeta and Ms Tana!,0.0,"[('teacher', 1)]"
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive), All the teachers and even they aunties in this school are very nurturing. They take good care of the students and be it their well being or development. Teachers will always update parents on how's their kids are doing in school and they always take in feedback from parents too. My girl likes this school very much and everyday she's looking forward to attend her school. I would like to take this opportunity to thank all the teachers and aunties for all the tender loving care given to all the kids. ❣️❣️❣️🥰😍.,0.312,"[('school', 4), ('teacher', 3), ('care', 2), ('parent', 2), ('kid', 2), ('student', 1), ('development', 1), ('feedback', 1), ('girl', 1), ('opportunity', 1), ('auntie', 1), ('tender', 1)]"
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive), The teachers at little footprints are really caring. Kudos to Xiao 老师 who's always keeping a look out for my boy. My son loves going to the school. Will recommend this childcare!,0.03125,"[('teacher', 1), ('footprint', 1), ('kudo', 1), ('look', 1), ('boy', 1), ('son', 1), ('school', 1), ('childcare', 1)]"
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive), Both my children are in this school in PG and Nursery class. Ms Tana and teachers are very caring and treat the children well with lots of patience. Really appreciate their hard work! Thanks for taking such good care of my kids. Keep up the good work.,0.23363095238095236,"[('child', 2), ('work', 2), ('school', 1), ('class', 1), ('teacher', 1), ('lot', 1), ('patience', 1), ('thank', 1), ('care', 1), ('kid', 1)]"
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive), Thank you Ms Tana and Teachers of LFP for their dedication and commitment in nurturing and caring for the students!,0.0,"[('dedication', 1), ('commitment', 1), ('student', 1)]"
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive),Special shout out to Teacher Donalyn and Yang Laoshi for their unwavering care and encouragement to students in K2 class :),0.4285714285714286,"[('teacher', 1), ('care', 1), ('encouragement', 1), ('student', 1), ('class', 1)]"
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive),Happy Teacher’s Day!!!,1.0,[]
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive)," The teachers are constantly caring for the children and sharing every details of the child. Thankful to have such a hands-on Ms Tana where she will do check-in for the children and always start her workday early, even before school starts.",0.03333333333333333,"[('child', 3), ('teacher', 1), ('detail', 1), ('hand', 1), ('workday', 1), ('school', 1), ('start', 1)]"
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive),Thanks to Aunty Wong and Aunty Lina for always cooking yummy and nutritious meals and keeping the school clean.,0.2833333333333333,"[('thank', 1), ('meal', 1), ('school', 1), ('clean', 1)]"
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive),Thank you to the wonderful team in LFP Serangoon Central!,0.5,"[('team', 1)]"
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive)," I would like to say thank you to the staff and team at LFP Serangoon Central. My kid is currently in Playgroup class and I am thankful for Teacher Donalyn and Ms Tana for taking full sincerity and patience in educating the kids. Most appreciate that the kids are being well taken care of and parents are kept updated on the daily/weekly movements. Thanks all teachers and team for the hardwork! Cheers,",0.22000000000000003,"[('kid', 3), ('team', 2), ('staff', 1), ('class', 1), ('sincerity', 1), ('patience', 1), ('care', 1), ('parent', 1), ('movement', 1), ('thank', 1), ('teacher', 1), ('hardwork', 1), ('cheer', 1)]"
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive),Enzo Mummy.,0.0,[]
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive), Thankful for the Teachers and Ms Tana,0.0,[]
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive),and Ms Idah who taught my older and younger boys.,0.08333333333333333,"[('boy', 1)]"
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive),Thank you auntie Wong for the yummy meals.,0.0,"[('auntie', 1), ('meal', 1)]"
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive),Thank you auntie Lyna for keeping the place clean.,0.3666666666666667,"[('place', 1)]"
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive), Thank you for the passionate and patience towards the kids. Great job :),0.4166666666666667,"[('passionate', 1), ('patience', 1), ('kid', 1), ('job', 1)]"
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive), Thank you to the teachers and staff at LFP (Serangoon Central) for providing the best preschool experience.,0.5,"[('teacher', 1), ('staff', 1), ('experience', 1)]"
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive), Good school!,0.875,"[('school', 1)]"
Little Footprints Preschool Group Pte Ltd (255 Serangoon Central Drive)," I am very grateful to the teachers for their hard work and conscientiousness, which has enabled the children to improve rapidly and gain a broad understanding. Thank you to all the teachers in Serangoon.",-0.009722222222222224,"[('teacher', 2), ('work', 1), ('conscientiousness', 1), ('child', 1), ('understanding', 1)]"
Little Footprints Preschool Pte Ltd (743 Bedok Reservoir Road),My child loves going to school on most days because he feels safe and loved by his teachers. We are deeply appreciative of the efforts the teachers have put in to make the children feel happy every day. Wishing all the teachers from LFP BR a happy teacher’s day. You deserve it!,0.6833333333333332,"[('teacher', 4), ('day', 3), ('child', 2), ('school', 1), ('effort', 1)]"
Little Footprints Preschool Pte Ltd (743 Bedok Reservoir Road)," Lovely experiences with the teachers since Callum started attending school here in K1 last year - and just like that, he's going to graduate from K2 at the end of this year. Teacher Astel is very caring and attentive towards the needs of the children, and is always available to answer our queries and to assure us that the little ones are in great hands. Teacher Sikin and the other teachers, although not his class teacher, are also very warm and friendly towards him from day one.",0.31425000000000003,"[('teacher', 5), ('year', 2), ('experience', 1), ('school', 1), ('end', 1), ('need', 1), ('child', 1), ('query', 1), ('one', 1), ('hand', 1), ('class', 1), ('day', 1)]"
Little Footprints Preschool Pte Ltd (743 Bedok Reservoir Road),Callum will miss all of you once he leaves for primary school. Happy Teachers' Day to all teachers and staff of LFP @ Bedok Reservoir!,0.7,"[('school', 1), ('day', 1), ('teacher', 1), ('staff', 1)]"
Little Footprints Preschool Pte Ltd (743 Bedok Reservoir Road)," Enrolled my boy in the centre at start of this year. The teachers and principal were very reassuring when I had concerns on my boy's adaptability. The teachers have helped to develop my boy's character, behaviour and interaction skills. I know he is in good hands at the centre. Not easy to manage kids of this age. Happy Teacher's Day to all the teachers!",0.4208333333333333,"[('boy', 3), ('teacher', 3), ('centre', 2), ('start', 1), ('year', 1), ('principal', 1), ('concern', 1), ('adaptability', 1), ('character', 1), ('behaviour', 1), ('interaction', 1), ('skill', 1), ('hand', 1), ('kid', 1), ('age', 1), ('day', 1)]"
Little Footprints Preschool Pte Ltd (743 Bedok Reservoir Road), The center’s teachers are very caring. They are also open to feedback and work closely with me to understand and help my children in their growth and development. Thank you and Happy Teachers Day to all of you :),0.27999999999999997,"[('center', 1), ('teacher', 1), ('child', 1), ('growth', 1), ('development', 1)]"
Little Footprints Preschool Pte Ltd (743 Bedok Reservoir Road), My little one started attending playgroup here at The Little Footprints when she was 18 months old. She’s now 2 years old & my husband & I believe that the school really brought out her true character. She never cries when she’s sent to school & she happily comes back to us whenever we fetch her. There is always that wide smile on her face & we truly appreciate the good relationship that the teachers have with these younglings.,0.18863636363636366,"[('school', 2), ('playgroup', 1), ('month', 1), ('year', 1), ('husband', 1), ('character', 1), ('smile', 1), ('face', 1), ('relationship', 1), ('teacher', 1), ('youngling', 1)]"
Little Footprints Preschool Pte Ltd (743 Bedok Reservoir Road),"On top of all this, my daughter has learned so much. Her speech isn’t delayed, she’s very active in a good way, she really listens when we talk to her & is always wanting to strike a conversation. We are glad that the Teachers also always entertain her with her love of book-reading.",0.3466666666666667,"[('daughter', 1), ('speech', 1), ('way', 1), ('conversation', 1), ('love', 1), ('book', 1), ('reading', 1)]"
Little Footprints Preschool Pte Ltd (743 Bedok Reservoir Road),They also have a schedule timing of mini outings by the reservoir & it’s really good for the children’s development. We highly recommend this place if you’re looking for a playgroup with teachers that can genuinely nurture your young one.,0.34,"[('schedule', 1), ('timing', 1), ('outing', 1), ('child', 1), ('development', 1), ('place', 1), ('playgroup', 1), ('teacher', 1)]"
Little Footprints Preschool Pte Ltd (743 Bedok Reservoir Road),"Thanks to Teachers Mary,",0.2,"[('thank', 1)]"
Little Footprints Preschool Pte Ltd (743 Bedok Reservoir Road),"Astel, & Sarah. Now she’s usually with Teacher Chen who is also just as incredible. Not to forget Miss Sikin who’s always very attentive to our concerns. We salute you.",0.38999999999999996,"[('teacher', 1), ('concern', 1)]"
Little Footprints Preschool Pte Ltd (743 Bedok Reservoir Road), My 2 kids love attending school and adore their teachers too! Am glad that I have found a school that meet our needs 👍🏻,0.5625,"[('school', 2), ('kid', 1), ('love', 1), ('teacher', 1), ('need', 1)]"
Little Footprints Preschool Pte Ltd (743 Bedok Reservoir Road),"Thank you Little Footprints (Bedok Reservoir) Principal & all teachers & staff for their dedication towards every children in LFP ♥️,",-0.1875,"[('teacher', 1), ('dedication', 1), ('child', 1)]"
Little Footprints Preschool Pte Ltd (743 Bedok Reservoir Road),"We moved to Singapore 2 years ago and this is the first pre school that my son started his schooling experience, since then he has never stop talking about school teachers, friends and excitment of activities everyweek. Little Foot Print RV is a big world in his eyes. Thank you teachers for all your affection, attention and patience in all aspect nurturing kids.",0.020833333333333332,"[('school', 2), ('teacher', 2), ('year', 1), ('son', 1), ('schooling', 1), ('experience', 1), ('friend', 1), ('excitment', 1), ('activity', 1), ('world', 1), ('eye', 1), ('affection', 1), ('attention', 1), ('patience', 1), ('aspect', 1), ('kid', 1)]"
Little Footprints Preschool Pte Ltd (743 Bedok Reservoir Road), Caring and patient teachers who see students’ welfare as their priority. Cozy learning environment. Special thanks to teacher Mary (whom she sticks to like a koala),0.11904761904761907,"[('teacher', 2), ('student', 1), ('welfare', 1), ('priority', 1), ('environment', 1), ('thank', 1), ('koala', 1)]"
Little Footprints Preschool Pte Ltd (743 Bedok Reservoir Road)," teacher Huda,",0.0,"[('teacher', 1)]"
Little Footprints Preschool Pte Ltd (743 Bedok Reservoir Road),Chen lao shi and Principal Ms Sikin. They have been reassuring and do their utmost best to help the little one settle in. Keep up the great work!,0.6041666666666666,"[('lao', 1), ('work', 1)]"
Little Footprints Preschool Pte Ltd (743 Bedok Reservoir Road)," ever thankful for the teachers and staff at LFP bedok reservoir, right from the very first day we enrolled. it really is not easy to be in the early childhood industry and i have utmost respect and gratefulness for everything that they do for our children when we are at work. thank you so much!",0.1488095238095238,"[('teacher', 1), ('staff', 1), ('day', 1), ('childhood', 1), ('industry', 1), ('respect', 1), ('gratefulness', 1), ('child', 1), ('work', 1)]"
Little Footprints Preschool Pte Ltd (743 Bedok Reservoir Road)," Thanks to the Teachers of LFP bedok reservoir, my kids learns a lot of knowledge and skill, they are so patient and warm, my kid go to school very happy everyday,",0.4,"[('kid', 2), ('thank', 1), ('lot', 1), ('knowledge', 1), ('skill', 1), ('school', 1)]"
Little Footprints Preschool Pte Ltd (743 Bedok Reservoir Road),"Not very good. Principle treats kids as kids from Madrass,",-0.26923076923076916,"[('kid', 2)]"
Little Footprints Preschool Pte Ltd (743 Bedok Reservoir Road),The teacher is very patient and pays attention to the physical and mental development of the childrens.,0.03333333333333333,"[('teacher', 1), ('attention', 1), ('development', 1), ('children', 1)]"
Little Footprints Preschool Pte Ltd (743 Bedok Reservoir Road)," Teacher is good to the kids, so all of them love their teacher ❤,",0.6,"[('teacher', 2), ('kid', 1)]"
Little Footprints Preschool Pte Ltd (743 Bedok Reservoir Road),Good,0.7,[]
Little Footprints Preschool Pte Ltd (Bukit Purmei),"my son enjoys to play with his friends in the school. His teacher,",0.0,"[('son', 1), ('friend', 1), ('school', 1), ('teacher', 1)]"
Little Footprints Preschool Pte Ltd (Bukit Purmei),Dai Lao Shi is a very nice and caring teacher. She always communicate with parents and update how my son doing in school. My son likes her a lot.,0.78,"[('son', 2), ('teacher', 1), ('parent', 1), ('school', 1), ('lot', 1)]"
Little Footprints Preschool Pte Ltd (Bukit Purmei),"The school also provides art and science classes for the kids to join, which I think it is good. Thanks the school and Teachers in Little Footprint 😄,",0.23749999999999996,"[('school', 2), ('art', 1), ('science', 1), ('class', 1), ('kid', 1), ('thank', 1)]"
Little Footprints Preschool Pte Ltd (Bukit Purmei),Happy Teacher’s Day to all Teachers at Bukit Purmei!!,1.0,"[('teacher', 1), ('day', 1)]"
Little Footprints Preschool Pte Ltd (Bukit Purmei),"Your hard work is greatly appreciated and thank you for being a great source of inspiration to our children ❤️,",0.23611111111111113,"[('work', 1), ('source', 1), ('inspiration', 1), ('child', 1)]"
Little Footprints Preschool Pte Ltd (Bukit Purmei),"My boy enjoys going to school,",0.0,"[('boy', 1), ('school', 1)]"
Little Footprints Preschool Pte Ltd (Bukit Purmei),"thank you to the teachers @BP branch for their care and guidance to my boy,",0.0,"[('teacher', 1), ('branch', 1), ('care', 1), ('guidance', 1), ('boy', 1)]"
Little Footprints Preschool Pte Ltd (Bukit Purmei),My son really enjoying go to school each day I seen so much progress since started school,0.35,"[('school', 2), ('son', 1), ('day', 1), ('progress', 1)]"
