Comment,Sentiment,Topic_Number,Word,Preschool_Name
"My son just loves going to Mindchamps everyday! At home, he will start talking about his day in school, about his friends, his teachers, about what he learnt and how he's having fun at school. He's now a very expressive kid and not shy to share his views, engaging in talks with adults. Having joined Mindchamps Marina Square since PG, he knows all the teachers and of cos, we do not see much turnover for teachers. In summary, we are so glad to have our son at Mindchamps Marina Square.",0.3428571428571429,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",MindChamps Performing Arts PreSchool @ Marina Square
Good performance put up by my daughter. Good visual arts showcase.,0.4666666666666666,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps Performing Arts PreSchool @ Marina Square
"As with the old African proverb, “It takes a village to raise a child”, MindChamps has been the “village” that shaped our kids during their formative years. The academic foundation at MindChamps has prepared my son well – not just with a smooth transition to primary school, but also in tackling new challenges and learning more complex concepts at school. With my daughter, through the close involvement of the teachers in her learning journey, she has grown to be more independent and picked up skills such as reading and math, as well as developed an appreciation for nature, art, play and mindfulness, all at a tender age. The teachers at MindChamps are attentive and caring, and they nurture a love for learning. With a well-balanced learning environment, my children have gained the skills and confidence to take risks, make mistakes, and learn from them. I am confident my children has a great head start in their education and in life!",0.26477272727272727,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps Performing Arts PreSchool @ Marina Square
Great musical performance! Thanks to all the teachers!,0.35000000000000003,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",MindChamps Performing Arts PreSchool @ Marina Square
My boy is enjoying and very happy teachers in MSQ MindChamps❤️,0.75,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",MindChamps Performing Arts PreSchool @ Marina Square
"Curriculum The MindChamps curriculum and values are unmatched, from day 1 of enrolment, the Mindchamps team addresses your champ by name, and in time to come, my kid addresses each and every one of his subject teacher by name, mutual respect at a young age! Location One of the rare locations in the city where you can literally drop off your kid at the driveway and walk 5 metres to the school, no need to rush into carparks and basements, drop off and pick up is a 1 minute affair, not to mention the MindChamps team makes the effort to recognise your vehicle so your kid is ready to go the moment you walk up to the door, never had to wait longer than a couple of minutes. City Campus The centre lacks an inhouse indoor playground but they do make use of Marina square's public playgrounds for the kids to enjoy themselves, a hidden benefit - my kid seldom goes goo-goo over indoor playgrounds anymore as he does it on school time anyway, and getting him to leave one is easy, the school has conditioned him well. Talk about raising a city kid! Staff Hospitality I recall the first time we visited the centre in the morning, most of the kids were running into the school, and it's with no surprise, there's always a very warm welcome at the door greeting every kid good morning as they get ready through the health checks before school, so they get all hyped up about school the moment they step through the doors. Chinese Education There is a dedicated chinese lessons and teacher for every level, for a family that speaks only English at home, my kid picked up a remarkable amount of Chinese words for his age. Summary A famous chinese proverb goes ""三岁定八十"", if you're looking for a place for your kid to develop with the right values, principles and literal/motor competency, I'll bet my last nickel with the folks here at Marina MindChamps. Update: My sister saw the development in my kid and registered both her elder daughter in the Mindspace program and transfered her younger daughter to a Mindchamps near her place, kudos to the MindChamps team!",0.23554029304029306,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps Performing Arts PreSchool @ Marina Square
Performing Arts school enable the champ trained to be confident from young.,0.3,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps Performing Arts PreSchool @ Marina Square
Excellent workshop. Thank you very much!,0.6625,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",MindChamps Performing Arts PreSchool @ Marina Square
The teachers in Mindchamps are awesome. They cares for the children and my son looks forward going to school everyday. Highly recommend Mindchamps at Marina Square.,0.32,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps Performing Arts PreSchool @ Marina Square
Great music workshop held by mindchamps to help parents appreciate the school’s music curriculum. Big shoutout to the teachers for the effort!,0.4,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps Performing Arts PreSchool @ Marina Square
Very enjoyable performance put up by my grandchildren!,0.8125,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",MindChamps Performing Arts PreSchool @ Marina Square
"My son enrolled for 1 year enrichment class. Results does not improved. I asked to cancel and refund my deposit. Only $200, The consultant is delaying my deposit for almost 2 months. I received the email that I will receive within 1 month. Till now Coming 2 months soon but no news. So desperate until cannot refund just $200. I paid $8000 plus one shot for year. Take money so fast. Refund deposit keep quiet. Not recommended to enrol, once you cancel their programme, reluctant to pay you back the deposit. After 28 jan, I haven’t received my money, i will report Mindchamps to consumer case. Customer service also very rude, when i told her i will consumer case, she quickly hang up the phone by saying thank you for calling. Education enrichment but no EQ from their employees. How to train the kids with their mindset?",-0.06523809523809525,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",MindChamps Performing Arts PreSchool @ Marina Square
The curriculum is very fun and interesting. My girl really enjoy the lessons.,0.43,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps Performing Arts PreSchool @ Marina Square
I love MindChamps PreSchool as they taught them very well. They are well behaved.,0.35,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps Performing Arts PreSchool @ Marina Square
"Dedicated school staffs and friendly teachers makes the whole school environment feel very positive, my boy looks forward to school everyday 😊 ",0.16761363636363635,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps Performing Arts PreSchool @ Marina Square
My champ has very big progress,0.0,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps Performing Arts PreSchool @ Marina Square
"Caring teachers, great facilities and amenities, wonderful environment for kids to grow and learn!",0.9,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps Performing Arts PreSchool @ Marina Square
Nice school n nice class teacher,0.6,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",MindChamps Performing Arts PreSchool @ Marina Square
Fun at music workshop to understanx what the champs are experiencing.,0.3,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps Performing Arts PreSchool @ Marina Square
The teacher is nice.My kids like to go to school.,0.0,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",MindChamps Performing Arts PreSchool @ Marina Square
Nurturing and learning environment,0.0,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps Performing Arts PreSchool @ Marina Square
Nice teachers 👏 ,0.6,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",MindChamps Performing Arts PreSchool @ Marina Square
Wonderful experience,1.0,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps Performing Arts PreSchool @ Marina Square
Great school for preschoolers!,1.0,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",MindChamps Performing Arts PreSchool @ Marina Square
Awesome school!,1.0,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps Performing Arts PreSchool @ Marina Square
"Ms Yumi's violin workshop was very good. The teacher's explanations were easy to understand and interesting. Parents learned to play the song ""Little Star"" within an hour. I am very lucky to have such an excellent music teacher for my son!",0.44130952380952376,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps Performing Arts PreSchool @ Marina Square
"The children stood on the stage and performed confidently, which was great! Thanks to the teachers for their careful guidance and cultivation!",0.39375,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps Performing Arts PreSchool @ Marina Square
Very good school. My children love it and are very happy every day.,0.8033333333333333,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",MindChamps Performing Arts PreSchool @ Marina Square
The kids love their time at school and the teachers here are so lovely!,0.5625,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps Performing Arts PreSchool @ Marina Square
Thank you to the teachers for their caring and patient teaching.,0.0,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps Performing Arts PreSchool @ Marina Square
"Very good 🎉 """,0.9099999999999999,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps Performing Arts PreSchool @ Marina Square
"""My son has been in MindChamps since he was 20 months old but transferred to MindChamps Sengkang in June 2023 when he was in N2 because he didn't seem to enjoy his last centre as much as I had hoped he would. Transferring him here was the best decision I've ever made. The teachers in this school are outstanding in every way - they are a truly passionate, nurturing group of educators who love what they do and the children that they teach. And this love is quite evidently reciprocated by the students, who can't seem to get enough of school! My son longs to return to school even on weekends. Thank you for making school a very happy place to be at, as it should be. :) Shout out to Ms Hepzi, Ji Laoshi, Ms Ross, Mr Jeremy, Ms Anne, Ms Amenda and Ms Sharlene for always being so warm and attentive. If you're looking for a preschool that not only excels in its curriculum but provides a safe, nurturing and genuinely compassionate environment, look no further. The champs in this school are a happy troop who are always so polite, thoughtful and pleasant in their mannerisms - a testament to the quality education they receive here. :)",0.4014492753623188,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",MindChamps PreSchool @ Sengkang
"My kid is usually slow to warm up in schools. He appeared very comfortable with the teachers and school in just 3 weeks. The things he learnt is in 6months is way much more than the 7 months he was in the previous school. I believe that school is not just about phonics, language, math and words, but also about knowledge around the world. He often comes back sharing about what he learns and some happenings in school. This is something which was not observed in previous schools. All these attribute to the committed teachers. They genuinely want to know more about the kid and make the effort to engage the kids. The support and nurturing environment is definitely one of the factors that allow him to open up faster. They help the kids to excel further in their strengths while encouraging them to work on their weaknesses. The curriculum in the school emphasises all aspects of development. The kids also get some exposure to performances that helps to build up their confidence. I love the open communication with the teachers. The teachers are very approachable and we do get regular updates about their progress in school. No regrets in sending my kid to the school. Highly recommended!",0.15759259259259262,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",MindChamps PreSchool @ Sengkang
"Xochitl started the mindchamp’s in June 2023. Since then, we have noticed positive changes from our daughter. She used to be slightly introverted and have since gained much more confidence in group settings. From being reluctant to turn up for school, she is now excited about learning new things and through positive reinforcement from her Teachers, she gained a newfound interest academically. Xochitl form teacher Ms Lydia is a very helpful and kind teacher❤️,Meng Yao Lao Shi also trying her very best to let my daughter interest in her Chinese. Listening to her sing praises about the Teachers makes us feel at ease, along with how our relatives have seen her notable changes, we would want to thank mind champs from the bottom of our hearts. A huge thank you for seeing our daughter through such a crucial stage of her life, nurturing her in a positive way which lays her foundation for her future development. Thank you! Sincerely, Wei Nan & MichelleI’m",0.278030303030303,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps PreSchool @ Sengkang
"My boys have been very happy and enjoys school since we transferred them to Mindchamps in Jun 2023. The teachers are professional, committed and care for the children. No regrets transferring to Mindchamps!",0.3875,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps PreSchool @ Sengkang
"In June, we enrolled our daughter at MindChamps, and the transformation we've witnessed in her has been truly remarkable. She now effortlessly manages her daily routines and eagerly looks forward to attending school each day. One of the aspects we appreciate the most is the thoughtfully designed curriculum. It caters to the holistic development of our child, addressing her social and emotional skills, which we hold in high regard. MindChamps excels in guiding her social behaviors and provides ample opportunities for her to shine in public settings. Under the leadership of the dynamic Principal, Ms. Amenda, MindChamps has organised community outreach events for the children to participate in. In a short period, our girl has been involved in events such as the ""Grand mall opening ceremony"" and the ""Mid-Autumn Festival performance."" The teaching staff at MindChamps is truly exceptional. Their dedication and professionalism shine through in every interaction. We would like to express our heartfelt gratitude to Ms. Lydia and Ji laoshi, our daughter's form teachers, for their unwavering patience and timely feedback, which have played a significant role in her growth. We also want to extend our appreciation to Ms. Chantille, our daughter's English program (MRW) teacher, for her guidance and support, which have enabled our girl to read English books fluently at her level. When it comes to Music, Mr. Jeremy has been a fantastic mentor, and our daughter now enjoys playing the violin and other instruments. Last but not least, a big thank you to Ms. Hepzi, who consistently adds a fun element to Nuro Move. Your contributions to our daughter's overall development are greatly appreciated. Every day, our daughter discovers something new at this preschool. It's the perfect environment for her to learn, explore, and flourish. In conclusion, we wholeheartedly recommend MindChamps @ Sengkang to other parents seeking a nurturing and comprehensive early learning experience for their children. It has been a truly rewarding journey for our family, and we are excited about the bright future it is shaping for our daughter.",0.207991341991342,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps PreSchool @ Sengkang
"We enrolled our boy into Mindchamps Sengkang when he was 18 months old. 2 months had past and he had shown significant improvements in his fine motor skills, ability to listen to instructions and gained more confidence in his speech. The engagement and support from staff and teachers is excellent. Aside from updates through the App, face-to-face conversations are genuine and teachers are extremely approachable. Through our observations and communication with the teachers, we can feel that they genuinely love children and want the best for them. We love the curriculum as well which is pretty comprehensive even for PG level children, where they get to explore the various themes in music, gym, gourmet lessons. It has been an overall positive experience for our family, where we now see our boy showing much more interest in communicating and responding with people. He eats better than before, always wanting to attempt to feed himself. I can’t wait to see more of such positive changes. Enrolling our boy into Mindchamps Sengkang is the best decision we had ever made for our boy to date. Highly recommend the preschool to other parents!",0.331520092226614,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps PreSchool @ Sengkang
"My experience with this preschool has been nothing short of exceptional, and I am beyond grateful for the positive impact it has had on my sons. When my older son first started at MindChamps, he never spoke a single word of Mandarin. However, with the incredible guidance of his Chinese teacher, Ji Lao Shi, he has opened up to the language in a way that I couldn't have imagined. It's truly remarkable to see how he has progressed and embraced Mandarin under Ji Lao Shi's care and instruction. One of the things I really love about this school is the extensive exposure it provides to children. My sons have had the opportunity to explore various interests, including learning musical instruments like the violin at such a tender age. They even had the chance to perform at a public venue, and I could see how much they enjoyed the experience. It's heartwarming to witness their enthusiasm for learning and self-expression. The teachers at MindChamps, especially Ji Lao Shi, Miss Lydia, Miss Chantille, Miss Joy, Li Lao Shi, and Ling Lao Shi, are exceptional. They played a pivotal role in easing both my sons' transition into the school. It's evident that they genuinely care and love my children, which, as a parent, is what matters most to me. The support and nurturing environment they provide make all the difference. I must also commend the principal, Miss Amenda, for her attentiveness towards parent feedback. It's truly amazing to have a principal who values and listens to parents' opinions and concerns. Academically and holistically, my sons have shown significant improvement since joining MindChamps Preschool Sengkang. I wholeheartedly recommend this preschool to other parents seeking a nurturing and enriching environment for their children. It's been an incredible journey, and I am excited to see how my sons continue to thrive at this wonderful institution. Thank you, MindChamps Preschool, for your dedication and commitment to nurturing young minds. We are grateful to be a part of your school community!",0.3423701298701299,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps PreSchool @ Sengkang
I enrolled my son to MindChamps @ Sengkang and this preschool has exceeded all our expectations! All the teachers and staff are caring and attentive!,0.5,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps PreSchool @ Sengkang
"MindChamps PreSchool @ Sengkang is a new centre that was opened in April 2023. We enrolled our second boy, Thomas to this new centre from day-1 and he was the first student in his N2 Passion class. Given the short duration of 1.5 months, we already observed fast growth on Thomas through the centre’s well-designed curriculum and learning system/ process with highly qualified teachers. Initially, Thomas was a bit reluctant to go to school because this is his first pre-school. Now, he enjoys himself very much to go to school every day. Thank you so much to the school principal, teachers and staffs at MindChamps PreSchool @ Sengkang. Special thanks to N2 Passion form teachers, Ms Hepzibah & Ms Ji Kai Li and support from Ms Zhang Ji Xing. Appreciate all effort from everyone and look forward to an excellent learning journey for Thomas.",0.22499072356215216,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",MindChamps PreSchool @ Sengkang
My girl is happy to go to school every day after we transfer her to MindChamps in sengkang.,0.8,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",MindChamps PreSchool @ Sengkang
Extremely good!,0.875,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",MindChamps PreSchool @ Sengkang
"In the blink of an eye, my 5-year-old sister has been attending mindchamps@Seng Kang for more than three months. I have become accustomed to watching her rushing into the school gate every day and listening to her happily sharing all kinds of random thoughts after school: We went to the supermarket to buy some food every day. Fruit, I made yogurt after getting up in the afternoon; when I played in the water today, I shared toys with my friends; today a certain classmate gave me a gem (plastic), 🈶️the colors of the rainbow, etc., etc... And these three In the past few months, with the help of the teacher, my sister's independent reading ability in Chinese and English has also been greatly improved. Occasionally, she would make superfluous remarks in the conversation, play the piano to an ox; or take out a Level 4 Oxford tree and relish it in the corner. When reading, the old mother felt really happy. After all, every parent hopes that their children can develop a good habit of independent learning as they grow up, and have a happy and splendid childhood. I would like to sincerely thank Ms. Lydia and Teacher Ji for their careful teachings, allowing my sister to become a better version of herself; thank you to Principal Amenda and all the teachers for creating a happy and friendly atmosphere for the children's growth. Thank you 🌹""",0.3033008658008658,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",MindChamps PreSchool @ Sengkang
"""Both of our kids go to Mindchamps ORP and we could not recommend more. We looked at many other preschools including Mindchamps other branches as we move home but ORP sets the bar so high that we simply cannot find another place that we could feel the same sense of belongings and peach of mind as here. There are teachers coming to school to get their pay check which is totally understandable; but at ORP we see the genuine love for children. The teachers here bond and put their emotions into the students which make huge difference from doing it simply as a job. Chuang Laoshi, Ms Qiwen, Cheng Laoshi, Mo Laoshi, and Ms Kristine, Pan Laoshi..yes we can name many teachers because teachers in this center know the kids across the center. The love does not stop by the walls of classrooms. Comparing to bigger centers, ORP may not have the first class facilities, may not be the most spacious. But what is more important than these are the people! We have full trust in the teachers here. With Love and Light",0.2504166666666667,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps PreSchool @ One Raffles Place
"Feedback from Nathaniel’s Parents ❤️❤️❤️ Thank you Tr Yati and Chen Laoshi for taking care of Nathaniel and as parents we are indeed very satisfied with his 360 degree development during his N2 class. We have seen tremendous improvements in his social and emotional development. His vocabularies and overall speech literacy has improved a lot as well. We have noticed his confidence level that’s always on a high after joining MindChamps. Although he is still weak in his numeracy and letters writing or sentence formation, we do believe with consistency in training him and assuring him on his capabilities, we are sure he will catch up on this soon. We seek your kind support to our child and we as parents are willing to assist at home in any way we can to help Nathaniel to continuously thrive and be happy in school. Many Thanks 😊",0.28089743589743593,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",MindChamps PreSchool @ One Raffles Place
"Ever since he joined ORP mindchamps, our son has made remarkable progress in his fine motor and language skills. He never fails to amaze us with the things he learned in school! The teachers’ regular updates on his development also assure us that he will be able to learn and grow on a safe and caring environment. Thank you to all the PG teachers for making Declan’s journey so enjoyable and delightful!",0.49739583333333337,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps PreSchool @ One Raffles Place
"Teachers were very kind to my daughter but turnover rate was too high. We seemed to have staff leaving and coming every quarter while we were there. The operations manager was slow to respond to our emails and also wrongly calculated the ECDA due to us. Principle is very passive and communicate via emails only. During school events, she remains quiet at the side - sorry if this seems offensive but I had thought she was only an admin staff or support teacher. Again this review doesn't do the teachers like Mo Lao Shi justice but the other aspects of the center was simply a let down.",-0.04753968253968254,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",MindChamps PreSchool @ One Raffles Place
Inspiring and caring teachers. Spontaneous staff. Mindchamps ORP is a happy preschool. Special thanks to 莫老师 for encouaging and cultivating the 'speaking Mandarin' habit in my daughter which she had issues in the beginning. She has also showed great interests in Chinese language now and would sing 儿歌 happily after school. She has become an independent and self-directed learner. Thank you Mindchamps ORP!,0.45079365079365075,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps PreSchool @ One Raffles Place
I am happy that Mindchamps offers Writing Programme suited for our 7 year-old son. Their programme focuses on the understanding and creative aspects of writing which makes it more fun and interesting for him. The activities are designed to complement the MOE Curriculum which make me think that my child is in good hands. Thank you MindChamps for creating useful programmes like this one.,0.4624999999999999,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps PreSchool @ One Raffles Place
"Hi, During this 2020, my daughter has show improvements, especially in the second year.  I can observe tremendous progress in English & Chinese writing & reading. Greatly appreciate and my heartily thanks to teacher Siti and teacher Song for their extraordinary efforts. Good work. Best regards, Richard Fung",0.3366666666666666,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",MindChamps PreSchool @ One Raffles Place
"My daughter has shown great improvements in her reading and writing. Credit goes to her teachers for their efforts in ensuring the children have had dun learning!""",1.0,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'son', 'parent', 'good', 'thank', 'time', 'day', 'centre', 'go', 'year', 'daughter', 'love', 'like', 'month', 'update']",MindChamps PreSchool @ One Raffles Place
"""Strongly recommend MindChamps @ Kinex! Teachers are caring, fun-loving and patient. They keep me updated of my child's progress in school. My child loves to go school and she always share the songs and rhymes that her teachers taught her. I am amazed by her development academically and intellectually. This shows the benefits of their holistic curriculum. Sch environment is bright, big and clean; is a conducive place for learning. Thank you Mrs Koh, Ms Christina and her team for your tireless efforts in guiding the children and helping them to grow in such a wonderful environment.",0.41547619047619044,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'good', 'environment', 'staff', 'learn', 'parent', 'care', 'thank', 'nurture', 'preschool', 'activity', 'ms', 'experience', 'learning', 'great', 'fun']",MindChamps PreSchool @ East Coast
